12:51:41 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:43 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:45 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:47 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:49 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:51 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:53 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:55 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:57 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:51:59 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:01 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:03 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:05 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:07 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:09 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:11 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:13 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:15 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:17 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:19 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:21 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:23 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:25 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:27 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:29 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:31 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:33 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:35 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:37 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:39 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:41 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:43 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:45 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:47 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:49 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:51 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:53 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:55 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:57 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:52:59 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:01 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:03 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:05 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:07 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:09 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:11 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:13 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:15 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:17 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:19 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:21 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:23 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:25 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:27 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:29 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:31 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:33 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:35 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:37 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:39 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:41 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:43 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:45 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:47 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:49 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:51 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:53 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:55 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:57 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:53:59 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:01 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:03 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:05 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:07 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:09 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:11 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:13 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:15 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:17 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:19 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:21 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:23 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:25 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:27 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:29 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:31 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:33 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:35 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:37 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:39 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:41 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:43 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:45 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:47 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:49 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:51 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:53 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:55 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:57 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:54:59 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:01 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:03 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:05 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:07 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:09 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:11 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:13 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:15 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:17 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:19 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:21 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:23 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:25 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:27 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:29 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:31 - Title='No More Love', Artist='Penny Tai', State='Playing'
12:55:32 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:33 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:35 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:37 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:39 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:41 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:43 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:45 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:47 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:49 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:51 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:53 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:55 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:57 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:55:59 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:01 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:02 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:04 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:06 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:08 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:10 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:14 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:16 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:18 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:20 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:22 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:24 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:26 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:28 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:30 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:32 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:34 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:36 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:38 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:40 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:42 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:44 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:46 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:48 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:50 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:52 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:54 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:56 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:56:58 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:00 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:02 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:04 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:06 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:08 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:10 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:12 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:14 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:16 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:17 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:19 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:20 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:22 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:24 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:26 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:28 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:30 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:32 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:34 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:36 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:38 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:40 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:42 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:44 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:46 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:48 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:50 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:52 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:54 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:56 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:57:58 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:00 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:02 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:04 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:06 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:08 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:10 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:12 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:14 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:16 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:18 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:20 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:22 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:24 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:26 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:28 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:30 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:32 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:34 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:36 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:39 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:40 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:42 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:44 - Title='Leave It As It', Artist='Penny Tai', State='Playing'
12:58:46 - Title='Over', Artist='Penny Tai', State='Playing'
12:58:47 - Title='Over', Artist='Penny Tai', State='Playing'
12:58:49 - Title='Over', Artist='Penny Tai', State='Playing'
12:58:51 - Title='Over', Artist='Penny Tai', State='Playing'
12:58:53 - Title='Over', Artist='Penny Tai', State='Playing'
12:58:55 - Title='Over', Artist='Penny Tai', State='Playing'
12:58:57 - Title='Over', Artist='Penny Tai', State='Playing'
12:58:59 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:01 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:03 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:05 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:07 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:09 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:11 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:13 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:15 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:17 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:19 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:21 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:23 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:25 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:27 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:29 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:31 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:33 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:35 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:37 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:39 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:41 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:43 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:45 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:47 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:49 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:51 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:53 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:55 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:57 - Title='Over', Artist='Penny Tai', State='Playing'
12:59:59 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:01 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:03 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:05 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:07 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:09 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:11 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:13 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:15 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:17 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:19 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:21 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:23 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:25 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:27 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:29 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:31 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:33 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:35 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:37 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:39 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:41 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:43 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:45 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:47 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:49 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:51 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:53 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:55 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:57 - Title='Over', Artist='Penny Tai', State='Playing'
13:00:59 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:01 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:03 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:05 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:07 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:09 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:11 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:13 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:15 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:17 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:19 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:21 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:23 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:25 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:27 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:29 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:31 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:33 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:35 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:37 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:39 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:41 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:43 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:45 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:47 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:49 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:51 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:53 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:55 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:57 - Title='Over', Artist='Penny Tai', State='Playing'
13:01:59 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:01 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:03 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:05 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:07 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:09 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:11 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:13 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:15 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:17 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:19 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:21 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:23 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:25 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:27 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:29 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:31 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:33 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:35 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:37 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:39 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:41 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:43 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:45 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:47 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:49 - Title='Over', Artist='Penny Tai', State='Playing'
13:02:50 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:02:51 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:02:53 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:02:55 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:02:57 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:02:59 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:01 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:03 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:05 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:07 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:09 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:11 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:13 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:15 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:17 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:19 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:21 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:23 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:25 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:27 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:29 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:31 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:33 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:35 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:37 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:39 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:41 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:43 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:45 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:47 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:49 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:51 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:53 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:55 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:57 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:03:59 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:01 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:03 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:05 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:07 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:09 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:11 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:13 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:15 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:17 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:19 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:21 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:23 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:25 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:27 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:29 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:31 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:33 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:35 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:37 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:39 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:41 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:43 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:45 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:47 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:49 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:51 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:53 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:55 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:57 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:04:59 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:01 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:03 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:05 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:07 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:09 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:11 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:13 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:15 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:17 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:19 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:21 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:23 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:25 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:27 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:29 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:31 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:33 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:35 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:37 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:39 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:41 - Title='Hugging', Artist='Penny Tai', State='Playing'
13:05:43 - Title='Hugging', Artist='Penny Tai', State='Playing'
